21951 0 0 0
21952 0 0 0
21953 0 0 0
21954 0 0 0
21955 0 0 0
21956 0 0 0
21957 0 0 0
21958 0 0 0
21959 0 0 0
21960 0 0 0
21961 0 0 0
21962 0 0 0
21963 0 0 0
21964 0 0 0
21965 0 0 0
21966 0 0 0
21967 0 0 0
21968 0 0 0
21969 0 0 0
21970 0 0 0
21971 0 0 0
21972 0 0 0
21973 0 0 0
21974 0 0 0
21975 0 0 0
21976 0 0 0
21977 0 0 0
21978 0 0 0
21979 0 0 0
21980 0 0 0
21981 0 0 0
21982 0 0 0
21983 0 0 0
21984 0 0 0
21985 0 0 0
21986 0 0 0
21987 0 0 0
21988 0 0 0
21989 0 0 0
21990 0 0 0
21991 0 0 0
21992 0 0 0
21993 0 0 0
21994 0 0 0
21995 0 0 0
21996 0 0 0
21997 0 0 0
21998 0 0 0
21999 0 0 0
22000 0 0 0
22001 0 0 0
22002 0 0 0
22003 0 0 0
22004 0 0 0
22005 0 0 0
22006 0 0 0
22007 0 0 0
22008 0 0 0
22009 0 0 0
22010 0 0 0
22011 0 0 0
22012 0 0 0
22013 0 0 0
22014 0 0 0
22015 0 0 0
22016 0 0 0
22017 0 0 0
22018 0 0 0
22019 0 0 0
22020 0 0 0
22021 0 0 0
22022 0 0 0
22023 0 0 0
22024 0 0 0
22025 0 0 0
22026 0 0 0
22027 0 0 0
22028 0 0 0
22029 0 0 0
22030 0 0 0
22031 0 0 0
22032 0 0 0
22033 0 0 0
22034 0 0 0
22035 0 0 0
22036 0 0 0
22037 0 0 0
22038 0 0 0
22039 0 0 0
22040 0 0 0
22041 0 0 0
22042 0 0 0
22043 0 0 0
22044 0 0 0
22045 0 0 0
22046 0 0 0
22047 0 0 0
22048 0 0 0
22049 0 0 0
22050 0 0 0
22051 0 0 0
22052 0 0 0
22053 0 0 0
22054 0 0 0
22055 0 0 0
22056 0 0 0
22057 0 0 0
22058 0 0 0
22059 0 0 0
22060 0 0 0
22061 0 0 0
22062 0 0 0
22063 0 0 0
22064 0 0 0
22065 0 0 0
22066 0 0 0
22067 0 0 0
22068 0 0 0
22069 0 0 0
22070 0 0 0
22071 0 0 0
22072 0 0 0
22073 0 0 0
22074 0 0 0
22075 0 0 0
22076 0 0 0
22077 0 0 0
22078 0 0 0
22079 0 0 0
22080 0 0 0
22081 0 0 0
22082 0 0 0
22083 0 0 0
22084 0 0 0
22085 0 0 0
22086 0 0 0
22087 0 0 0
22088 0 0 0
22089 0 0 0
22090 0 0 0
22091 0 0 0
22092 0 0 0
22093 0 0 0
22094 0 0 0
22095 0 0 0
22096 0 0 0
22097 0 0 0
22098 0 0 0
22099 0 0 0
22100 0 0 0
22101 0 0 0
22102 0 0 0
22103 0 0 0
22104 0 0 0
22105 0 0 0
22106 0 0 0
22107 0 0 0
22108 0 0 0
22109 0 0 0
22110 0 0 0
22111 0 0 0
22112 0 0 0
22113 0 0 0
22114 0 0 0
22115 0 0 0
22116 0 0 0
22117 0 0 0
22118 0 0 0
22119 0 0 0
22120 0 0 0
22121 0 0 0
22122 0 0 0
22123 0 0 0
22124 0 0 0
22125 0 0 0
22126 0 0 0
22127 0 0 0
22128 0 0 0
22129 0 0 0
22130 0 0 0
22131 0 0 0
22132 0 0 0
22133 0 0 0
22134 0 0 0
22135 0 0 0
22136 0 0 0
22137 0 0 0
22138 0 0 0
22139 0 0 0
22140 0 0 0
22141 0 0 0
22142 0 0 0
22143 0 0 0
22144 0 0 0
22145 0 0 0
22146 0 0 0
22147 0 0 0
22148 0 0 0
22149 0 0 0
22150 0 0 0
22151 0 0 0
22152 0 0 0
22153 0 0 0
22154 0 0 0
22155 0 0 0
22156 0 0 0
22157 0 0 0
22158 0 0 0
22159 0 0 0
22160 0 0 0
22161 0 0 0
22162 0 0 0
22163 0 0 0
22164 0 0 0
22165 0 0 0
22166 0 0 0
22167 0 0 0
22168 0 0 0
22169 0 0 0
22170 0 0 0
22171 0 0 0
22172 0 0 0
22173 0 0 0
22174 0 0 0
22175 0 0 0
22176 0 0 0
22177 0 0 0
22178 0 0 0
22179 0 0 0
22180 0 0 0
22181 0 0 0
22182 0 0 0
22183 0 0 0
22184 0 0 0
22185 0 0 0
22186 0 0 0
22187 0 0 0
22188 0 0 0
22189 0 0 0
22190 0 0 0
22191 0 0 0
22192 0 0 0
22193 0 0 0
22194 0 0 0
22195 0 0 0
22196 0 0 0
22197 0 0 0
22198 0 0 0
22199 0 0 0
22200 0 0 0
22201 0 0 0
22202 0 0 0
22203 0 0 0
22204 0 0 0
22205 0 0 0
22206 0 0 0
22207 0 0 0
22208 0 0 0
22209 0 0 0
22210 0 0 0
22211 0 0 0
22212 0 0 0
22213 0 0 0
22214 0 0 0
22215 0 0 0
22216 0 0 0
22217 0 0 0
22218 0 0 0
22219 0 0 0
22220 0 0 0
22221 0 0 0
22222 0 0 0
22223 0 0 0
22224 0 0 0
22225 0 0 0
22226 0 0 0
22227 0 0 0
22228 0 0 0
22229 0 0 0
22230 0 0 0
22231 0 0 0
22232 0 0 0
22233 0 0 0
22234 0 0 0
22235 0 0 0
22236 0 0 0
22237 0 0 0
22238 0 0 0
22239 0 0 0
22240 0 0 0
22241 0 0 0
22242 0 0 0
22243 0 0 0
22244 0 0 0
22245 0 0 0
22246 0 0 0
22247 0 0 0
22248 0 0 0
22249 0 0 0
22250 0 0 0
22251 0 0 0
22252 0 0 0
22253 0 0 0
22254 0 0 0
22255 0 0 0
22256 0 0 0
22257 0 0 0
22258 0 0 0
22259 0 0 0
22260 0 0 0
22261 0 0 0
22262 0 0 0
22263 0 0 0
22264 0 0 0
22265 0 0 0
22266 0 0 0
22267 0 0 0
22268 0 0 0
22269 0 0 0
22270 0 0 0
22271 0 0 0
22272 0 0 0
22273 0 0 0
22274 0 0 0
22275 0 0 0
22276 0 0 0
22277 0 0 0
22278 0 0 0
22279 0 0 0
22280 0 0 0
22281 0 0 0
22282 0 0 0
22283 0 0 0
22284 0 0 0
22285 0 0 0
22286 0 0 0
22287 0 0 0
22288 0 0 0
22289 0 0 0
22290 0 0 0
22291 0 0 0
22292 0 0 0
22293 0 0 0
22294 0 0 0
22295 0 0 0
22296 0 0 0
22297 0 0 0
22298 0 0 0
22299 0 0 0
22300 0 0 0
22301 0 0 0
22302 0 0 0
22303 0 0 0
22304 0 0 0
22305 0 0 0
22306 0 0 0
22307 0 0 0
22308 0 0 0
22309 0 0 0
22310 0 0 0
22311 0 0 0
22312 0 0 0
22313 0 0 0
22314 0 0 0
22315 0 0 0
22316 0 0 0
22317 0 0 0
22318 0 0 0
22319 0 0 0
22320 0 0 0
22321 0 0 0
22322 0 0 0
22323 0 0 0
22324 0 0 0
22325 0 0 0
22326 0 0 0
22327 0 0 0
22328 0 0 0
22329 0 0 0
22330 0 0 0
22331 0 0 0
22332 0 0 0
22333 0 0 0
22334 0 0 0
22335 0 0 0
22336 0 0 0
22337 0 0 0
22338 0 0 0
22339 0 0 0
22340 0 0 0
22341 0 0 0
22342 0 0 0
22343 0 0 0
22344 0 0 0
22345 0 0 0
22346 0 0 0
22347 0 0 0
22348 0 0 0
22349 0 0 0
22350 0 0 0
22351 0 0 0
22352 0 0 0
22353 0 0 0
22354 0 0 0
22355 0 0 0
22356 0 0 0
22357 0 0 0
22358 0 0 0
22359 0 0 0
22360 0 0 0
22361 0 0 0
22362 0 0 0
22363 0 0 0
22364 0 0 0
22365 0 0 0
22366 0 0 0
22367 0 0 0
22368 0 0 0
22369 0 0 0
22370 0 0 0
22371 0 0 0
22372 0 0 0
22373 0 0 0
22374 0 0 0
22375 0 0 0
22376 0 0 0
22377 0 0 0
22378 0 0 0
22379 0 0 0
22380 0 0 0
22381 0 0 0
22382 0 0 0
22383 0 0 0
22384 0 0 0
22385 0 0 0
22386 0 0 0
22387 0 0 0
22388 0 0 0
22389 0 0 0
22390 0 0 0
22391 0 0 0
22392 0 0 0
22393 0 0 0
22394 0 0 0
22395 0 0 0
22396 0 0 0
22397 0 0 0
22398 0 0 0
22399 0 0 0
22400 0 0 0
22401 0 0 0
22402 0 0 0
22403 0 0 0
22404 0 0 0
22405 0 0 0
22406 0 0 0
22407 0 0 0
22408 0 0 0
22409 0 0 0
22410 0 0 0
22411 0 0 0
22412 0 0 0
22413 0 0 0
22414 0 0 0
22415 0 0 0
22416 0 0 0
22417 0 0 0
22418 0 0 0
22419 0 0 0
22420 0 0 0
22421 0 0 0
22422 0 0 0
22423 0 0 0
22424 0 0 0
22425 0 0 0
22426 0 0 0
22427 0 0 0
22428 0 0 0
22429 0 0 0
22430 0 0 0
22431 0 0 0
22432 0 0 0
22433 0 0 0
22434 0 0 0
22435 0 0 0
22436 0 0 0
22437 0 0 0
22438 0 0 0
22439 0 0 0
22440 0 0 0
22441 0 0 0
22442 0 0 0
22443 0 0 0
22444 0 0 0
22445 0 0 0
22446 0 0 0
22447 0 0 0
22448 0 0 0
22449 0 0 0
22450 0 0 0
22451 0 0 0
22452 0 0 0
22453 0 0 0
22454 0 0 0
22455 0 0 0
22456 0 0 0
22457 0 0 0
22458 0 0 0
22459 0 0 0
22460 0 0 0
22461 0 0 0
22462 0 0 0
22463 0 0 0
22464 0 0 0
22465 0 0 0
22466 0 0 0
22467 0 0 0
22468 0 0 0
22469 0 0 0
22470 0 0 0
22471 0 0 0
22472 0 0 0
22473 0 0 0
22474 0 0 0
22475 0 0 0
22476 0 0 0
22477 0 0 0
22478 0 0 0
22479 0 0 0
22480 0 0 0
22481 0 0 0
22482 0 0 0
22483 0 0 0
22484 0 0 0
22485 0 0 0
22486 0 0 0
22487 0 0 0
22488 0 0 0
22489 0 0 0
22490 0 0 0
22491 0 0 0
22492 0 0 0
22493 0 0 0
22494 0 0 0
22495 0 0 0
22496 0 0 0
22497 0 0 0
22498 0 0 0
22499 0 0 0
22500 0 0 0
22501 0 0 0
22502 0 0 0
22503 0 0 0
22504 0 0 0
22505 0 0 0
22506 0 0 0
22507 0 0 0
22508 0 0 0
22509 0 0 0
22510 0 0 0
22511 0 0 0
22512 0 0 0
22513 0 0 0
22514 0 0 0
22515 0 0 0
22516 0 0 0
22517 0 0 0
22518 0 0 0
22519 0 0 0
22520 0 0 0
22521 0 0 0
22522 0 0 0
22523 0 0 0
22524 0 0 0
22525 0 0 0
22526 0 0 0
22527 0 0 0
22528 0 0 0
22529 0 0 0
22530 0 0 0
22531 0 0 0
22532 0 0 0
22533 0 0 0
22534 0 0 0
22535 0 0 0
22536 0 0 0
22537 0 0 0
22538 0 0 0
22539 0 0 0
22540 0 0 0
22541 0 0 0
22542 0 0 0
22543 0 0 0
22544 0 0 0
22545 0 0 0
22546 0 0 0
22547 0 0 0
22548 0 0 0
22549 0 0 0
22550 0 0 0
22551 0 0 0
22552 0 0 0
22553 0 0 0
22554 0 0 0
22555 0 0 0
22556 0 0 0
22557 0 0 0
22558 0 0 0
22559 0 0 0
22560 0 0 0
22561 0 0 0
22562 0 0 0
22563 0 0 0
22564 0 0 0
22565 0 0 0
22566 0 0 0
22567 0 0 0
22568 0 0 0
22569 0 0 0
22570 0 0 0
22571 0 0 0
22572 0 0 0
22573 0 0 0
22574 0 0 0
22575 0 0 0
22576 0 0 0
22577 0 0 0
22578 0 0 0
22579 0 0 0
22580 0 0 0
22581 0 0 0
22582 0 0 0
22583 0 0 0
22584 0 0 0
22585 0 0 0
22586 0 0 0
22587 0 0 0
22588 0 0 0
22589 0 0 0
22590 0 0 0
22591 0 0 0
22592 0 0 0
22593 0 0 0
22594 0 0 0
22595 0 0 0
22596 0 0 0
22597 0 0 0
22598 0 0 0
22599 0 0 0
22600 0 0 0
22601 0 0 0
22602 0 0 0
22603 0 0 0
22604 0 0 0
22605 0 0 0
22606 0 0 0
22607 0 0 0
22608 0 0 0
22609 0 0 0
22610 0 0 0
22611 0 0 0
22612 0 0 0
22613 0 0 0
22614 0 0 0
22615 0 0 0
22616 0 0 0
22617 0 0 0
22618 0 0 0
22619 0 0 0
22620 0 0 0
22621 0 0 0
22622 0 0 0
22623 0 0 0
22624 0 0 0
22625 0 0 0
22626 0 0 0
22627 0 0 0
22628 0 0 0
22629 0 0 0
22630 0 0 0
22631 0 0 0
22632 0 0 0
22633 0 0 0
22634 0 0 0
22635 0 0 0
22636 0 0 0
22637 0 0 0
22638 0 0 0
22639 0 0 0
22640 0 0 0
22641 0 0 0
22642 0 0 0
22643 0 0 0
22644 0 0 0
22645 0 0 0
22646 0 0 0
22647 0 0 0
22648 0 0 0
22649 0 0 0
22650 0 0 0
22651 0 0 0
22652 0 0 0
22653 0 0 0
22654 0 0 0
22655 0 0 0
22656 0 0 0
22657 0 0 0
22658 0 0 0
22659 0 0 0
22660 0 0 0
22661 0 0 0
22662 0 0 0
22663 0 0 0
22664 0 0 0
22665 0 0 0
22666 0 0 0
22667 0 0 0
22668 0 0 0
22669 0 0 0
22670 0 0 0
22671 0 0 0
22672 0 0 0
22673 0 0 0
22674 0 0 0
22675 0 0 0
22676 0 0 0
22677 0 0 0
22678 0 0 0
22679 0 0 0
22680 0 0 0
22681 0 0 0
22682 0 0 0
22683 0 0 0
22684 0 0 0
22685 0 0 0
22686 0 0 0
22687 0 0 0
22688 0 0 0
22689 0 0 0
22690 0 0 0
22691 0 0 0
22692 0 0 0
22693 0 0 0
22694 0 0 0
22695 0 0 0
22696 0 0 0
22697 0 0 0
22698 0 0 0
22699 0 0 0
22700 0 0 0
22701 0 0 0
22702 0 0 0
22703 0 0 0
22704 0 0 0
22705 0 0 0
22706 0 0 0
22707 0 0 0
22708 0 0 0
22709 0 0 0
22710 0 0 0
22711 0 0 0
22712 0 0 0
22713 0 0 0
22714 0 0 0
22715 0 0 0
22716 0 0 0
22717 0 0 0
22718 0 0 0
22719 0 0 0
22720 0 0 0
22721 0 0 0
22722 0 0 0
22723 0 0 0
22724 0 0 0
22725 0 0 0
22726 0 0 0
22727 0 0 0
22728 0 0 0
22729 0 0 0
22730 0 0 0
22731 0 0 0
22732 0 0 0
22733 0 0 0
22734 0 0 0
22735 0 0 0
22736 0 0 0
22737 0 0 0
22738 0 0 0
22739 0 0 0
22740 0 0 0
22741 0 0 0
22742 0 0 0
22743 0 0 0
22744 0 0 0
22745 0 0 0
22746 0 0 0
22747 0 0 0
22748 0 0 0
22749 0 0 0
22750 0 0 0
22751 0 0 0
22752 0 0 0
22753 0 0 0
22754 0 0 0
22755 0 0 0
22756 0 0 0
22757 0 0 0
22758 0 0 0
22759 0 0 0
22760 0 0 0
22761 0 0 0
22762 0 0 0
22763 0 0 0
22764 0 0 0
22765 0 0 0
22766 0 0 0
22767 0 0 0
22768 0 0 0
22769 0 0 0
22770 0 0 0
22771 0 0 0
22772 0 0 0
22773 0 0 0
22774 0 0 0
22775 0 0 0
22776 0 0 0
22777 0 0 0
22778 0 0 0
22779 0 0 0
22780 0 0 0
22781 0 0 0
22782 0 0 0
22783 0 0 0
22784 0 0 0
22785 0 0 0
22786 0 0 0
22787 0 0 0
22788 0 0 0
22789 0 0 0
22790 0 0 0
22791 0 0 0
22792 0 0 0
22793 0 0 0
22794 0 0 0
22795 0 0 0
22796 0 0 0
22797 0 0 0
22798 0 0 0
22799 0 0 0
22800 0 0 0
22801 0 0 0
22802 0 0 0
22803 0 0 0
22804 0 0 0
22805 0 0 0
22806 0 0 0
22807 0 0 0
22808 0 0 0
22809 0 0 0
22810 0 0 0
22811 0 0 0
22812 0 0 0
22813 0 0 0
22814 0 0 0
22815 0 0 0
22816 0 0 0
22817 0 0 0
22818 0 0 0
22819 0 0 0
22820 0 0 0
22821 0 0 0
22822 0 0 0
22823 0 0 0
22824 0 0 0
22825 0 0 0
22826 0 0 0
22827 0 0 0
22828 0 0 0
22829 0 0 0
22830 0 0 0
22831 0 0 0
22832 0 0 0
22833 0 0 0
22834 0 0 0
22835 0 0 0
22836 0 0 0
22837 0 0 0
22838 0 0 0
22839 0 0 0
22840 0 0 0
22841 0 0 0
22842 0 0 0
22843 0 0 0
22844 0 0 0
22845 0 0 0
22846 0 0 0
22847 0 0 0
22848 0 0 0
22849 0 0 0
22850 0 0 0
22851 0 0 0
22852 0 0 0
22853 0 0 0
22854 0 0 0
22855 0 0 0
22856 0 0 0
22857 0 0 0
22858 0 0 0
22859 0 0 0
22860 0 0 0
22861 0 0 0
22862 0 0 0
22863 0 0 0
22864 0 0 0
22865 0 0 0
22866 0 0 0
22867 0 0 0
22868 0 0 0
22869 0 0 0
22870 0 0 0
22871 0 0 0
22872 0 0 0
22873 0 0 0
22874 0 0 0
22875 0 0 0
22876 0 0 0
22877 0 0 0
22878 0 0 0
22879 0 0 0
22880 0 0 0
22881 0 0 0
22882 0 0 0
22883 0 0 0
22884 0 0 0
22885 0 0 0
22886 0 0 0
22887 0 0 0
22888 0 0 0
22889 0 0 0
22890 0 0 0
22891 0 0 0
22892 0 0 0
22893 0 0 0
22894 0 0 0
22895 0 0 0
22896 0 0 0
22897 0 0 0
22898 0 0 0
22899 0 0 0
22900 0 0 0
22901 0 0 0
22902 0 0 0
22903 0 0 0
22904 0 0 0
22905 0 0 0
22906 0 0 0
22907 0 0 0
22908 0 0 0
22909 0 0 0
22910 0 0 0
22911 0 0 0
22912 0 0 0
22913 0 0 0
22914 0 0 0
22915 0 0 0
22916 0 0 0
22917 0 0 0
22918 0 0 0
22919 0 0 0
22920 0 0 0
22921 0 0 0
22922 0 0 0
22923 0 0 0
22924 0 0 0
22925 0 0 0
22926 0 0 0
22927 0 0 0
22928 0 0 0
22929 0 0 0
22930 0 0 0
22931 0 0 0
22932 0 0 0
22933 0 0 0
22934 0 0 0
22935 0 0 0
22936 0 0 0
22937 0 0 0
22938 0 0 0
22939 0 0 0
22940 0 0 0
22941 0 0 0
22942 0 0 0
22943 0 0 0
22944 0 0 0
22945 0 0 0
22946 0 0 0
22947 0 0 0
22948 0 0 0
22949 0 0 0
22950 0 0 0
22951 0 0 0
22952 0 0 0
22953 0 0 0
22954 0 0 0
22955 0 0 0
22956 0 0 0
22957 0 0 0
22958 0 0 0
22959 0 0 0
22960 0 0 0
22961 0 0 0
22962 0 0 0
22963 0 0 0
22964 0 0 0
22965 0 0 0
22966 0 0 0
22967 0 0 0
22968 0 0 0
22969 0 0 0
22970 0 0 0
22971 0 0 0
22972 0 0 0
22973 0 0 0
22974 0 0 0
22975 0 0 0
22976 0 0 0
22977 0 0 0
22978 0 0 0
22979 0 0 0
22980 0 0 0
22981 0 0 0
22982 0 0 0
22983 0 0 0
22984 0 0 0
22985 0 0 0
22986 0 0 0
22987 0 0 0
22988 0 0 0
22989 0 0 0
22990 0 0 0
22991 0 0 0
22992 0 0 0
22993 0 0 0
22994 0 0 0
22995 0 0 0
22996 0 0 0
22997 0 0 0
22998 0 0 0
22999 0 0 0
23000 0 0 0
23001 0 0 0
23002 0 0 0
23003 0 0 0
23004 0 0 0
23005 0 0 0
23006 0 0 0
23007 0 0 0
23008 0 0 0
23009 0 0 0
23010 0 0 0
23011 0 0 0
23012 0 0 0
23013 0 0 0
23014 0 0 0
23015 0 0 0
23016 0 0 0
23017 0 0 0
23018 0 0 0
23019 0 0 0
23020 0 0 0
23021 0 0 0
23022 0 0 0
23023 0 0 0
23024 0 0 0
23025 0 0 0
23026 0 0 0
23027 0 0 0
23028 0 0 0
23029 0 0 0
23030 0 0 0
23031 0 0 0
23032 0 0 0
23033 0 0 0
23034 0 0 0
23035 0 0 0
23036 0 0 0
23037 0 0 0
23038 0 0 0
23039 0 0 0
23040 0 0 0
23041 0 0 0
23042 0 0 0
23043 0 0 0
23044 0 0 0
23045 0 0 0
23046 0 0 0
23047 0 0 0
23048 0 0 0
23049 0 0 0
23050 0 0 0
23051 0 0 0
23052 0 0 0
23053 0 0 0
23054 0 0 0
23055 0 0 0
23056 0 0 0
23057 0 0 0
23058 0 0 0
23059 0 0 0
23060 0 0 0
23061 0 0 0
23062 0 0 0
23063 0 0 0
23064 0 0 0
23065 0 0 0
23066 0 0 0
23067 0 0 0
23068 0 0 0
23069 0 0 0
23070 0 0 0
23071 0 0 0
23072 0 0 0
23073 0 0 0
23074 0 0 0
23075 0 0 0
23076 0 0 0
23077 0 0 0
23078 0 0 0
23079 0 0 0
23080 0 0 0
23081 0 0 0
23082 0 0 0
23083 0 0 0
23084 0 0 0
23085 0 0 0
23086 0 0 0
23087 0 0 0
23088 0 0 0
23089 0 0 0
23090 0 0 0
23091 0 0 0
23092 0 0 0
23093 0 0 0
23094 0 0 0
23095 0 0 0
23096 0 0 0
23097 0 0 0
23098 0 0 0
23099 0 0 0
23100 0 0 0
23101 0 0 0
23102 0 0 0
23103 0 0 0
23104 0 0 0
23105 0 0 0
23106 0 0 0
23107 0 0 0
23108 0 0 0
23109 0 0 0
23110 0 0 0
23111 0 0 0
23112 0 0 0
23113 0 0 0
23114 0 0 0
23115 0 0 0
23116 0 0 0
23117 0 0 0
23118 0 0 0
23119 0 0 0
23120 0 0 0
23121 0 0 0
23122 0 0 0
23123 0 0 0
23124 0 0 0
23125 0 0 0
23126 0 0 0
23127 0 0 0
23128 0 0 0
23129 0 0 0
23130 0 0 0
23131 0 0 0
23132 0 0 0
23133 0 0 0
23134 0 0 0
23135 0 0 0
23136 0 0 0
23137 0 0 0
23138 0 0 0
23139 0 0 0
23140 0 0 0
23141 0 0 0
23142 0 0 0
23143 0 0 0
23144 0 0 0
23145 0 0 0
23146 0 0 0
23147 0 0 0
23148 0 0 0
23149 0 0 0
23150 0 0 0
23151 0 0 0
23152 0 0 0
23153 0 0 0
23154 0 0 0
23155 0 0 0
23156 0 0 0
23157 0 0 0
23158 0 0 0
23159 0 0 0
23160 0 0 0
23161 0 0 0
23162 0 0 0
23163 0 0 0
23164 0 0 0
23165 0 0 0
23166 0 0 0
23167 0 0 0
23168 0 0 0
23169 0 0 0
23170 0 0 0
23171 0 0 0
23172 0 0 0
23173 0 0 0
23174 0 0 0
23175 0 0 0
23176 0 0 0
23177 0 0 0
23178 0 0 0
23179 0 0 0
23180 0 0 0
23181 0 0 0
23182 0 0 0
23183 0 0 0
23184 0 0 0
23185 0 0 0
23186 0 0 0
23187 0 0 0
23188 0 0 0
23189 0 0 0
23190 0 0 0
23191 0 0 0
23192 0 0 0
23193 0 0 0
23194 0 0 0
23195 0 0 0
23196 0 0 0
23197 0 0 0
23198 0 0 0
23199 0 0 0
23200 0 0 0
23201 0 0 0
23202 0 0 0
23203 0 0 0
23204 0 0 0
23205 0 0 0
23206 0 0 0
23207 0 0 0
23208 0 0 0
23209 0 0 0
23210 0 0 0
23211 0 0 0
23212 0 0 0
23213 0 0 0
23214 0 0 0
23215 0 0 0
23216 0 0 0
23217 0 0 0
23218 0 0 0
23219 0 0 0
23220 0 0 0
23221 0 0 0
23222 0 0 0
23223 0 0 0
23224 0 0 0
23225 0 0 0
23226 0 0 0
23227 0 0 0
23228 0 0 0
23229 0 0 0
23230 0 0 0
23231 0 0 0
23232 0 0 0
23233 0 0 0
23234 0 0 0
23235 0 0 0
23236 0 0 0
23237 0 0 0
23238 0 0 0
23239 0 0 0
23240 0 0 0
23241 0 0 0
23242 0 0 0
23243 0 0 0
23244 0 0 0
23245 0 0 0
23246 0 0 0
23247 0 0 0
23248 0 0 0
23249 0 0 0
23250 0 0 0
23251 0 0 0
23252 0 0 0
23253 0 0 0
23254 0 0 0
23255 0 0 0
23256 0 0 0
23257 0 0 0
23258 0 0 0
23259 0 0 0
23260 0 0 0
23261 0 0 0
23262 0 0 0
23263 0 0 0
23264 0 0 0
23265 0 0 0
23266 0 0 0
23267 0 0 0
23268 0 0 0
23269 0 0 0
23270 0 0 0
23271 0 0 0
23272 0 0 0
23273 0 0 0
23274 0 0 0
23275 0 0 0
23276 0 0 0
23277 0 0 0
23278 0 0 0
23279 0 0 0
23280 0 0 0
23281 0 0 0
23282 0 0 0
23283 0 0 0
23284 0 0 0
23285 0 0 0
23286 0 0 0
23287 0 0 0
23288 0 0 0
23289 0 0 0
23290 0 0 0
23291 0 0 0
23292 0 0 0
23293 0 0 0
23294 0 0 0
23295 0 0 0
23296 0 0 0
23297 0 0 0
23298 0 0 0
23299 0 0 0
23300 0 0 0
23301 0 0 0
23302 0 0 0
23303 0 0 0
23304 0 0 0
23305 0 0 0
23306 0 0 0
23307 0 0 0
23308 0 0 0
23309 0 0 0
23310 0 0 0
23311 0 0 0
23312 0 0 0
23313 0 0 0
23314 0 0 0
23315 0 0 0
23316 0 0 0
23317 0 0 0
23318 0 0 0
23319 0 0 0
23320 0 0 0
23321 0 0 0
23322 0 0 0
23323 0 0 0
23324 0 0 0
23325 0 0 0
23326 0 0 0
23327 0 0 0
23328 0 0 0
23329 0 0 0
23330 0 0 0
23331 0 0 0
23332 0 0 0
23333 0 0 0
23334 0 0 0
23335 0 0 0
23336 0 0 0
23337 0 0 0
23338 0 0 0
23339 0 0 0
23340 0 0 0
23341 0 0 0
23342 0 0 0
23343 0 0 0
23344 0 0 0
23345 0 0 0
23346 0 0 0
23347 0 0 0
23348 0 0 0
23349 0 0 0
23350 0 0 0
23351 0 0 0
23352 0 0 0
23353 0 0 0
23354 0 0 0
23355 0 0 0
23356 0 0 0
23357 0 0 0
23358 0 0 0
23359 0 0 0
23360 0 0 0
23361 0 0 0
23362 0 0 0
23363 0 0 0
23364 0 0 0
23365 0 0 0
23366 0 0 0
23367 0 0 0
23368 0 0 0
23369 0 0 0
23370 0 0 0
23371 0 0 0
23372 0 0 0
23373 0 0 0
23374 0 0 0
23375 0 0 0
23376 0 0 0
23377 0 0 0
23378 0 0 0
23379 0 0 0
23380 0 0 0
23381 0 0 0
23382 0 0 0
23383 0 0 0
23384 0 0 0
23385 0 0 0
23386 0 0 0
23387 0 0 0
23388 0 0 0
23389 0 0 0
23390 0 0 0
23391 0 0 0
23392 0 0 0
23393 0 0 0
23394 0 0 0
23395 0 0 0
23396 0 0 0
23397 0 0 0
23398 0 0 0
23399 0 0 0
23400 0 0 0
23401 0 0 0
23402 0 0 0
23403 0 0 0
23404 0 0 0
23405 0 0 0
23406 0 0 0
23407 0 0 0
23408 0 0 0
23409 0 0 0
23410 0 0 0
23411 0 0 0
23412 0 0 0
23413 0 0 0
23414 0 0 0
23415 0 0 0
23416 0 0 0
23417 0 0 0
23418 0 0 0
23419 0 0 0
23420 0 0 0
23421 0 0 0
23422 0 0 0
23423 0 0 0
23424 0 0 0
23425 0 0 0
23426 0 0 0
23427 0 0 0
23428 0 0 0
23429 0 0 0
23430 0 0 0
23431 0 0 0
23432 0 0 0
23433 0 0 0
23434 0 0 0
23435 0 0 0
23436 0 0 0
23437 0 0 0
23438 0 0 0
23439 0 0 0
23440 0 0 0
23441 0 0 0
23442 0 0 0
23443 0 0 0
23444 0 0 0
23445 0 0 0
23446 0 0 0
23447 0 0 0
23448 0 0 0
23449 0 0 0
23450 0 0 0
23451 0 0 0
23452 0 0 0
23453 0 0 0
23454 0 0 0
23455 0 0 0
23456 0 0 0
23457 0 0 0
23458 0 0 0
23459 0 0 0
23460 0 0 0
23461 0 0 0
23462 0 0 0
23463 0 0 0
23464 0 0 0
23465 0 0 0
23466 0 0 0
23467 0 0 0
23468 0 0 0
23469 0 0 0
23470 0 0 0
23471 0 0 0
23472 0 0 0
23473 0 0 0
23474 0 0 0
23475 0 0 0
23476 0 0 0
23477 0 0 0
23478 0 0 0
23479 0 0 0
23480 0 0 0
23481 0 0 0
23482 0 0 0
23483 0 0 0
23484 0 0 0
23485 0 0 0
23486 0 0 0
23487 0 0 0
23488 0 0 0
23489 0 0 0
23490 0 0 0
23491 0 0 0
23492 0 0 0
23493 0 0 0
23494 0 0 0
23495 0 0 0
23496 0 0 0
23497 0 0 0
23498 0 0 0
23499 0 0 0
23500 0 0 0
23501 0 0 0
23502 0 0 0
23503 0 0 0
23504 0 0 0
23505 0 0 0
